user_id,property_id,timestamp,event_type,location_viewed,price_viewed
118,997,2025-12-17 22:27:35.100507,view,Marina,1334874
118,594,2025-12-18 22:27:37.073407,view,Downtown Dubai,1794315
118,586,2025-12-19 22:27:34.974549,view,Downtown Dubai,1001590
118,870,2025-12-25 22:27:36.715861,view,Palm Jumeirah,542291
118,309,2025-12-27 22:27:34.880092,view,Palm Jumeirah,837913
119,25,2025-11-29 22:27:33.751414,view,Downtown Dubai,1275158
119,846,2025-11-29 22:27:35.350476,view,Business Bay,1920858
119,222,2025-11-30 22:27:33.798437,view,Business Bay,1249971
119,773,2025-11-30 22:27:35.100507,view,JVC,1253494
119,139,2025-11-30 22:27:35.242661,view,Business Bay,1889330
119,69,2025-12-02 22:27:35.084845,view,Marina,1906368
119,45,2025-12-03 22:27:36.040977,view,JVC,739968
119,925,2025-12-05 22:27:36.781005,view,Downtown Dubai,1690456
119,906,2025-12-10 22:27:34.035360,view,Business Bay,519477
119,14,2025-12-13 22:27:33.956201,view,JVC,1948763
119,608,2025-12-17 22:27:34.927497,view,JVC,1605710
119,914,2025-12-23 22:27:37.432995,view,Business Bay,1323759
119,265,2025-12-25 22:27:35.295450,view,Downtown Dubai,937625
119,351,2025-12-27 22:27:37.026214,view,Palm Jumeirah,1350350
119,163,2025-12-27 22:27:37.788279,view,JVC,1623389
120,523,2025-11-30 22:27:34.097995,view,Downtown Dubai,769160
120,425,2025-12-04 22:27:31.999113,view,Marina,625438
120,221,2025-12-04 22:27:35.226970,view,Business Bay,1869277
120,617,2025-12-06 22:27:34.380201,view,Business Bay,1207173
120,501,2025-12-07 22:27:37.552010,view,Palm Jumeirah,1972542
120,330,2025-12-08 22:27:31.951629,view,JVC,1833572
120,328,2025-12-10 22:27:36.773165,view,Marina,1727146
120,536,2025-12-10 22:27:37.357047,view,JVC,1916842
120,991,2025-12-11 22:27:37.788279,view,Downtown Dubai,780833
120,939,2025-12-12 22:27:33.564660,view,Downtown Dubai,983455
120,675,2025-12-13 22:27:35.429279,view,Business Bay,1797819
120,771,2025-12-16 22:27:36.637455,view,Downtown Dubai,1661068
120,792,2025-12-17 22:27:33.643839,view,Marina,691387
120,6,2025-12-18 22:27:32.403211,view,JVC,1728807
120,855,2025-12-20 22:27:35.697261,view,JVC,1101891
120,453,2025-12-22 22:27:36.432216,view,Marina,1538336
120,742,2025-12-26 22:27:32.797257,view,Marina,1160327
120,677,2025-12-27 22:27:37.215116,shortlist,Downtown Dubai,1098506
121,607,2025-12-03 22:27:37.661947,view,Downtown Dubai,562507
121,983,2025-12-04 22:27:36.857851,view,Business Bay,1414565
121,599,2025-12-05 22:27:32.546725,view,Downtown Dubai,664074
121,145,2025-12-05 22:27:35.476419,shortlist,Palm Jumeirah,577175
121,416,2025-12-05 22:27:35.492085,view,Downtown Dubai,1092632
121,91,2025-12-06 22:27:32.062391,view,Downtown Dubai,1804766
121,667,2025-12-06 22:27:36.637455,view,JVC,1264265
121,839,2025-12-07 22:27:37.057747,view,Palm Jumeirah,727189
121,801,2025-12-09 22:27:37.388784,view,Business Bay,1186268
121,321,2025-12-11 22:27:32.450469,view,Downtown Dubai,1199539
121,334,2025-12-11 22:27:36.589762,view,JVC,1328791
121,408,2025-12-13 22:27:37.329450,view,Marina,1916953
121,431,2025-12-14 22:27:33.987977,view,Downtown Dubai,1308258
121,487,2025-12-15 22:27:36.542092,view,Marina,1251518
121,286,2025-12-16 22:27:35.179400,view,Business Bay,1184029
121,131,2025-12-20 22:27:37.646283,view,Marina,914994
121,17,2025-12-21 22:27:36.368381,view,Marina,580257
121,668,2025-12-23 22:27:37.278440,view,Marina,808617
121,309,2025-12-27 22:27:34.848462,view,Palm Jumeirah,837913
121,516,2025-12-27 22:27:36.293332,view,Business Bay,1779180
122,957,2025-11-30 22:27:37.483691,view,Business Bay,1243088
122,173,2025-12-01 22:27:32.828631,view,Palm Jumeirah,1504001
122,139,2025-12-03 22:27:35.449245,view,Business Bay,1889330
122,834,2025-12-04 22:27:37.677650,view,Marina,1344081
122,899,2025-12-05 22:27:36.558079,view,Downtown Dubai,763625
122,686,2025-12-06 22:27:36.495041,view,Marina,624932
122,282,2025-12-07 22:27:35.037839,view,JVC,661445
122,99,2025-12-08 22:27:32.198429,view,Business Bay,943316
122,17,2025-12-10 22:27:37.803964,view,Marina,580257
122,772,2025-12-11 22:27:34.249804,view,Business Bay,1535891
122,155,2025-12-11 22:27:36.916072,view,Downtown Dubai,1729787
122,297,2025-12-14 22:27:35.318583,view,Marina,1697162
122,730,2025-12-17 22:27:35.318583,view,Palm Jumeirah,1949991
122,320,2025-12-17 22:27:36.324648,shortlist,JVC,1248736
122,394,2025-12-19 22:27:35.681524,view,Marina,1288140
122,811,2025-12-19 22:27:37.507239,view,Marina,637686
122,678,2025-12-22 22:27:34.489983,view,JVC,1056718
122,216,2025-12-22 22:27:36.947409,view,Palm Jumeirah,1369807
122,267,2025-12-23 22:27:35.350476,contact_agent,Palm Jumeirah,1872070
122,138,2025-12-23 22:27:35.397725,shortlist,Downtown Dubai,1664795
123,769,2025-11-28 22:27:32.749764,view,JVC,1301849
123,875,2025-11-29 22:27:33.564660,view,Downtown Dubai,837369
123,545,2025-11-29 22:27:34.880092,view,JVC,1460652
123,560,2025-11-30 22:27:35.195138,view,Marina,1896436
123,778,2025-12-01 22:27:37.867422,view,Palm Jumeirah,1706184
123,723,2025-12-03 22:27:33.876909,view,Palm Jumeirah,1969793
123,785,2025-12-03 22:27:37.329450,view,Business Bay,1128889
123,648,2025-12-03 22:27:37.725098,view,Marina,1052439
123,162,2025-12-05 22:27:37.388784,view,Marina,785711
123,167,2025-12-15 22:27:36.979040,view,Palm Jumeirah,922381
124,769,2025-12-01 22:27:37.294126,view,JVC,1301849
124,927,2025-12-03 22:27:37.329450,view,Business Bay,1490029
124,282,2025-12-05 22:27:35.791868,view,JVC,661445
124,982,2025-12-06 22:27:34.225051,contact_agent,Business Bay,1237090
124,177,2025-12-07 22:27:34.253885,shortlist,Business Bay,1255111
124,830,2025-12-07 22:27:35.555661,view,Business Bay,545475
124,500,2025-12-07 22:27:36.731523,shortlist,Business Bay,954418
124,130,2025-12-08 22:27:32.160920,view,JVC,739017
124,451,2025-12-08 22:27:32.733847,view,Business Bay,1188152
124,451,2025-12-08 22:27:33.407634,view,Business Bay,1188152
124,135,2025-12-10 22:27:32.243686,view,JVC,965982
124,585,2025-12-11 22:27:34.990265,view,JVC,838540
124,277,2025-12-12 22:27:32.828631,view,Business Bay,606022
124,323,2025-12-12 22:27:32.939586,shortlist,JVC,517297
124,632,2025-12-12 22:27:36.261867,view,Business Bay,792575
124,667,2025-12-14 22:27:37.042084,view,JVC,1264265
124,904,2025-12-16 22:27:33.735638,view,JVC,1115937
124,530,2025-12-16 22:27:36.810172,view,Business Bay,1234983
124,830,2025-12-17 22:27:33.391650,view,Business Bay,545475
124,282,2025-12-18 22:27:36.510741,shortlist,JVC,661445
124,277,2025-12-19 22:27:32.015066,view,Business Bay,606022
124,785,2025-12-19 22:27:34.537135,view,Business Bay,1128889
124,768,2025-12-22 22:27:37.756564,view,JVC,1206673
124,46,2025-12-23 22:27:35.993182,view,JVC,788963
124,615,2025-12-24 22:27:35.429279,view,JVC,1237954
125,392,2025-12-02 22:27:32.670306,view,JVC,739779
125,585,2025-12-03 22:27:34.411577,view,JVC,838540
125,130,2025-12-03 22:27:35.650122,view,JVC,739017
125,474,2025-12-04 22:27:36.341364,view,JVC,659292
125,768,2025-12-05 22:27:36.916072,view,JVC,1206673
125,286,2025-12-07 22:27:34.990265,view,Business Bay,1184029
125,801,2025-12-08 22:27:37.120546,view,Business Bay,1186268
125,338,2025-12-11 22:27:36.308994,view,JVC,876794
125,817,2025-12-14 22:27:35.913508,contact_agent,Business Bay,549976
125,392,2025-12-16 22:27:35.571323,view,JVC,739779
125,617,2025-12-18 22:27:35.211244,view,Business Bay,1207173
125,421,2025-12-19 22:27:34.442915,view,JVC,914299
125,319,2025-12-20 22:27:35.728604,view,Business Bay,1307744
125,495,2025-12-20 22:27:37.598447,shortlist,Business Bay,1154224
125,334,2025-12-21 22:27:32.765914,view,JVC,1328791
125,338,2025-12-22 22:27:36.885934,view,JVC,876794
125,334,2025-12-23 22:27:32.812910,view,JVC,1328791
125,70,2025-12-25 22:27:34.521303,view,Business Bay,1345474
125,667,2025-12-25 22:27:35.507778,view,JVC,1264265
126,676,2025-11-30 22:27:32.122325,view,JVC,1534186
126,902,2025-12-02 22:27:33.218442,view,Downtown Dubai,625355
126,287,2025-12-02 22:27:34.364408,view,Palm Jumeirah,1010370
126,939,2025-12-04 22:27:35.523435,view,Downtown Dubai,983455
126,438,2025-12-08 22:27:36.308994,contact_agent,Palm Jumeirah,1453692
126,19,2025-12-10 22:27:32.733847,view,Palm Jumeirah,1324143
126,221,2025-12-11 22:27:34.679502,view,Business Bay,1869277
126,334,2025-12-11 22:27:34.832773,view,JVC,1328791
126,297,2025-12-11 22:27:37.511594,view,Marina,1697162
126,274,2025-12-12 22:27:37.294126,view,Palm Jumeirah,1361069
126,565,2025-12-13 22:27:32.582233,view,Business Bay,1904355
126,651,2025-12-14 22:27:31.792106,view,JVC,1278883
126,338,2025-12-14 22:27:34.225051,view,JVC,876794
126,328,2025-12-14 22:27:37.481691,view,Marina,1727146
126,969,2025-12-17 22:27:35.571323,view,Marina,1511930
126,480,2025-12-17 22:27:36.842168,view,Palm Jumeirah,687771
126,774,2025-12-18 22:27:32.031021,view,Marina,923177
126,6,2025-12-20 22:27:34.958835,view,JVC,1728807
126,917,2025-12-20 22:27:36.510741,shortlist,JVC,1635627
126,330,2025-12-21 22:27:32.702049,view,JVC,1833572
126,163,2025-12-22 22:27:32.670306,view,JVC,1623389
126,115,2025-12-24 22:27:35.242661,view,Downtown Dubai,1221037
126,750,2025-12-24 22:27:37.089117,view,Palm Jumeirah,1894316
126,916,2025-12-27 22:27:34.801395,view,JVC,631184
126,320,2025-12-27 22:27:35.882131,view,JVC,1248736
127,222,2025-11-28 22:27:32.558735,view,Business Bay,1249971
127,320,2025-11-29 22:27:32.062391,view,JVC,1248736
127,526,2025-12-02 22:27:34.003657,view,JVC,1078526
127,137,2025-12-02 22:27:35.882131,view,JVC,773146
127,561,2025-12-03 22:27:33.391650,view,JVC,1167540
127,651,2025-12-05 22:27:36.400390,view,JVC,1278883
127,474,2025-12-06 22:27:34.066676,view,JVC,659292
127,627,2025-12-07 22:27:33.564660,view,JVC,1415113
127,967,2025-12-07 22:27:33.659495,view,JVC,1022154
127,9,2025-12-10 22:27:32.892157,view,JVC,914600
127,530,2025-12-11 22:27:31.872672,view,Business Bay,1234983
127,632,2025-12-11 22:27:35.744617,view,Business Bay,792575
127,9,2025-12-12 22:27:35.776109,view,JVC,914600
127,785,2025-12-13 22:27:32.542982,view,Business Bay,1128889
127,906,2025-12-13 22:27:32.781570,view,Business Bay,519477
127,670,2025-12-14 22:27:34.395899,view,JVC,1244748
127,277,2025-12-15 22:27:34.631909,view,Business Bay,606022
127,670,2025-12-16 22:27:33.344050,view,JVC,1244748
127,904,2025-12-16 22:27:35.897847,view,JVC,1115937
127,919,2025-12-17 22:27:35.555661,contact_agent,Business Bay,745300
127,421,2025-12-18 22:27:37.835300,view,JVC,914299
127,801,2025-12-19 22:27:36.229728,view,Business Bay,1186268
127,922,2025-12-20 22:27:33.081318,view,JVC,1353392
127,957,2025-12-22 22:27:34.114079,shortlist,Business Bay,1243088
127,551,2025-12-22 22:27:35.449245,view,JVC,1255612
127,132,2025-12-23 22:27:35.413489,view,Business Bay,1441768
127,495,2025-12-26 22:27:34.584161,view,Business Bay,1154224
127,70,2025-12-27 22:27:35.211244,view,Business Bay,1345474
128,914,2025-11-28 22:27:36.589762,view,Business Bay,1323759
128,914,2025-11-28 22:27:36.901425,view,Business Bay,1323759
128,919,2025-11-29 22:27:35.810089,view,Business Bay,745300
128,718,2025-11-29 22:27:36.874409,view,Downtown Dubai,1849590
128,386,2025-11-30 22:27:35.603000,view,Business Bay,1102276
128,701,2025-12-02 22:27:35.650122,view,Business Bay,1484156
128,886,2025-12-02 22:27:36.771163,view,JVC,1192924
128,216,2025-12-03 22:27:36.088299,view,Palm Jumeirah,1369807
128,921,2025-12-10 22:27:33.187991,view,Downtown Dubai,592036
128,828,2025-12-12 22:27:34.848462,view,Business Bay,708859
128,959,2025-12-13 22:27:32.859951,contact_agent,Downtown Dubai,559778
128,382,2025-12-13 22:27:37.819617,view,Downtown Dubai,1371522
128,232,2025-12-16 22:27:33.439002,view,JVC,1685111
128,701,2025-12-16 22:27:33.956201,view,Business Bay,1484156
128,742,2025-12-16 22:27:35.681524,view,Marina,1160327
128,603,2025-12-17 22:27:36.416141,view,Downtown Dubai,1290645
128,828,2025-12-18 22:27:34.161387,view,Business Bay,708859
128,309,2025-12-19 22:27:33.814098,view,Palm Jumeirah,837913
128,999,2025-12-19 22:27:36.384326,view,Marina,1278799
128,855,2025-12-21 22:27:31.806921,view,JVC,1101891
128,322,2025-12-24 22:27:33.475646,view,Downtown Dubai,745404
128,798,2025-12-24 22:27:37.630182,view,JVC,1924663
128,917,2025-12-25 22:27:37.397925,view,JVC,1635627
128,982,2025-12-26 22:27:32.046730,view,Business Bay,1237090
128,895,2025-12-26 22:27:36.963350,view,Marina,797675
129,50,2025-11-29 22:27:32.280934,view,Marina,1019165
129,186,2025-11-29 22:27:33.111019,view,Business Bay,588668
129,586,2025-12-01 22:27:32.170667,view,Downtown Dubai,1001590
129,488,2025-12-01 22:27:33.845565,view,Downtown Dubai,1013313
129,468,2025-12-01 22:27:37.215116,view,Downtown Dubai,1797991
129,6,2025-12-02 22:27:35.286190,view,JVC,1728807
129,701,2025-12-07 22:27:32.939586,view,Business Bay,1484156
129,870,2025-12-10 22:27:32.560737,view,Palm Jumeirah,542291
129,655,2025-12-11 22:27:37.693311,view,Palm Jumeirah,1262371
129,222,2025-12-11 22:27:37.835300,shortlist,Business Bay,1249971
129,655,2025-12-12 22:27:31.856924,view,Palm Jumeirah,1262371
129,740,2025-12-12 22:27:34.192729,view,Palm Jumeirah,1192137
129,287,2025-12-20 22:27:34.616250,view,Palm Jumeirah,1010370
129,750,2025-12-20 22:27:34.647560,view,Palm Jumeirah,1894316
129,598,2025-12-20 22:27:36.229728,view,Marina,1789467
129,686,2025-12-21 22:27:31.951629,view,Marina,624932
129,222,2025-12-21 22:27:31.983449,view,Business Bay,1249971
129,280,2025-12-22 22:27:37.661947,view,Downtown Dubai,970529
129,668,2025-12-22 22:27:37.883158,view,Marina,808617
129,324,2025-12-24 22:27:32.568482,view,JVC,1288443
129,406,2025-12-25 22:27:33.659495,view,Marina,1643647
129,128,2025-12-25 22:27:35.116356,view,Palm Jumeirah,1015693
129,419,2025-12-25 22:27:37.709313,view,Downtown Dubai,1662189
130,123,2025-11-28 22:27:34.250856,view,JVC,963001
130,634,2025-11-29 22:27:35.945263,view,JVC,529336
130,229,2025-12-03 22:27:32.907836,contact_agent,Palm Jumeirah,985757
130,265,2025-12-06 22:27:37.740841,view,Downtown Dubai,937625
130,130,2025-12-07 22:27:31.935927,view,JVC,739017
130,934,2025-12-09 22:27:33.065626,view,Marina,1888509
130,274,2025-12-11 22:27:34.082338,view,Palm Jumeirah,1361069
130,459,2025-12-14 22:27:35.882131,view,Marina,1437635
130,742,2025-12-16 22:27:35.413489,view,Marina,1160327
130,173,2025-12-18 22:27:35.850785,view,Palm Jumeirah,1504001
130,643,2025-12-19 22:27:35.587005,view,Downtown Dubai,1998339
130,581,2025-12-19 22:27:35.850785,view,Downtown Dubai,791464
130,648,2025-12-20 22:27:32.859951,view,Marina,1052439
130,70,2025-12-24 22:27:31.888534,contact_agent,Business Bay,1345474
130,801,2025-12-24 22:27:32.223928,view,Business Bay,1186268
130,677,2025-12-25 22:27:34.129738,view,Downtown Dubai,1098506
130,597,2025-12-27 22:27:32.986864,view,Palm Jumeirah,1858311
131,670,2025-11-28 22:27:36.892142,view,JVC,1244748
131,123,2025-11-29 22:27:35.211244,view,JVC,963001
131,983,2025-11-29 22:27:37.560431,view,Business Bay,1414565
131,615,2025-11-30 22:27:35.850785,shortlist,JVC,1237954
131,472,2025-12-02 22:27:32.326189,view,JVC,718401
131,854,2025-12-03 22:27:33.501559,view,Business Bay,1420114
131,70,2025-12-04 22:27:33.146265,view,Business Bay,1345474
131,785,2025-12-04 22:27:34.249804,view,Business Bay,1128889
131,130,2025-12-07 22:27:37.262377,view,JVC,739017
131,434,2025-12-14 22:27:36.637455,view,JVC,681948
131,354,2025-12-19 22:27:32.907836,view,Business Bay,667647
131,197,2025-12-21 22:27:35.650122,view,Business Bay,862455
131,919,2025-12-25 22:27:34.269269,view,Business Bay,745300
131,828,2025-12-26 22:27:33.234147,shortlist,Business Bay,708859
132,941,2025-11-28 22:27:34.832773,view,JVC,1047219
132,331,2025-11-29 22:27:35.350476,view,Palm Jumeirah,1115863
132,351,2025-12-01 22:27:31.856924,view,Palm Jumeirah,1350350
132,98,2025-12-01 22:27:35.665778,view,JVC,1127220
132,418,2025-12-04 22:27:31.935927,view,JVC,1972178
132,414,2025-12-04 22:27:33.344050,view,Palm Jumeirah,1730746
132,590,2025-12-05 22:27:33.138520,view,Palm Jumeirah,1372328
132,895,2025-12-05 22:27:34.616250,view,Marina,797675
132,307,2025-12-06 22:27:35.476419,view,Marina,1219407
132,529,2025-12-07 22:27:35.634416,view,Palm Jumeirah,1314422
132,275,2025-12-07 22:27:35.665778,view,Downtown Dubai,1356626
132,556,2025-12-08 22:27:36.198305,view,Business Bay,785622
132,650,2025-12-09 22:27:34.505647,view,Marina,773452
132,134,2025-12-09 22:27:37.899051,view,JVC,1576941
132,817,2025-12-10 22:27:32.487718,view,Business Bay,549976
132,4,2025-12-10 22:27:36.245845,view,JVC,1774634
132,670,2025-12-11 22:27:35.760271,view,JVC,1244748
132,274,2025-12-13 22:27:34.192729,view,Palm Jumeirah,1361069
132,468,2025-12-13 22:27:36.056661,view,Downtown Dubai,1797991
132,967,2025-12-13 22:27:36.700206,view,JVC,1022154
132,321,2025-12-14 22:27:33.359702,view,Downtown Dubai,1199539
132,429,2025-12-14 22:27:37.756564,view,Business Bay,1135719
132,686,2025-12-16 22:27:31.755192,contact_agent,Marina,624932
132,153,2025-12-20 22:27:36.072321,view,Marina,663834
132,914,2025-12-21 22:27:33.439002,view,Business Bay,1323759
132,788,2025-12-21 22:27:37.089117,view,Downtown Dubai,1425779
132,459,2025-12-21 22:27:37.183700,view,Marina,1437635
132,309,2025-12-22 22:27:37.199358,view,Palm Jumeirah,837913
132,240,2025-12-26 22:27:33.814098,view,Business Bay,692512
132,598,2025-12-27 22:27:37.309782,view,Marina,1789467
133,455,2025-11-28 22:27:35.993182,view,Business Bay,1668932
133,277,2025-12-01 22:27:34.442915,view,Business Bay,606022
133,705,2025-12-01 22:27:35.302649,view,Business Bay,1703920
133,59,2025-12-02 22:27:33.065626,view,Business Bay,1706123
133,886,2025-12-02 22:27:33.312669,view,JVC,1192924
133,406,2025-12-03 22:27:34.208482,view,Marina,1643647
133,451,2025-12-03 22:27:36.119817,view,Business Bay,1188152
133,732,2025-12-04 22:27:33.971918,view,Marina,924528
133,978,2025-12-05 22:27:35.650122,view,Downtown Dubai,789134
133,651,2025-12-06 22:27:37.026214,shortlist,JVC,1278883
133,597,2025-12-08 22:27:36.293332,view,Palm Jumeirah,1858311
133,216,2025-12-10 22:27:31.967677,view,Palm Jumeirah,1369807
133,839,2025-12-13 22:27:36.558079,shortlist,Palm Jumeirah,727189
133,529,2025-12-16 22:27:33.971918,view,Palm Jumeirah,1314422
133,741,2025-12-18 22:27:36.589762,view,JVC,781854
133,927,2025-12-21 22:27:34.332736,view,Business Bay,1490029
133,917,2025-12-21 22:27:34.711013,view,JVC,1635627
133,431,2025-12-22 22:27:35.523435,view,Downtown Dubai,1308258
133,991,2025-12-25 22:27:37.278440,view,Downtown Dubai,780833
133,173,2025-12-26 22:27:34.743408,view,Palm Jumeirah,1504001
133,611,2025-12-26 22:27:35.132012,view,Downtown Dubai,1306564
133,197,2025-12-26 22:27:35.476419,view,Business Bay,862455
133,560,2025-12-27 22:27:33.751414,view,Marina,1896436
133,618,2025-12-27 22:27:36.166955,view,Palm Jumeirah,1179447
133,687,2025-12-27 22:27:36.558079,view,Marina,768083
134,510,2025-11-29 22:27:33.140521,view,Marina,1656083
134,419,2025-11-29 22:27:33.296938,view,Downtown Dubai,1662189
134,597,2025-11-29 22:27:34.267268,view,Palm Jumeirah,1858311
134,362,2025-11-29 22:27:35.460757,view,Marina,1286261
134,222,2025-12-01 22:27:36.810172,view,Business Bay,1249971
134,741,2025-12-03 22:27:34.364408,view,JVC,781854
134,98,2025-12-06 22:27:36.447880,view,JVC,1127220
134,703,2025-12-07 22:27:32.015066,view,Marina,1363659
134,174,2025-12-08 22:27:36.463705,view,Palm Jumeirah,812023
134,45,2025-12-08 22:27:36.826108,view,JVC,739968
134,421,2025-12-08 22:27:37.278440,view,JVC,914299
134,331,2025-12-09 22:27:37.329450,view,Palm Jumeirah,1115863
134,495,2025-12-12 22:27:32.570484,view,Business Bay,1154224
134,749,2025-12-12 22:27:35.929596,shortlist,Marina,979083
134,28,2025-12-13 22:27:33.485903,view,Marina,1416383
134,195,2025-12-13 22:27:35.116356,view,Marina,770914
134,695,2025-12-16 22:27:34.489983,view,JVC,1895285
134,102,2025-12-16 22:27:36.621360,view,Marina,975595
134,586,2025-12-17 22:27:33.118765,view,Downtown Dubai,1001590
134,350,2025-12-17 22:27:36.700206,view,Marina,1836092
134,6,2025-12-18 22:27:33.533259,shortlist,JVC,1728807
134,418,2025-12-20 22:27:36.668888,view,JVC,1972178
134,113,2025-12-23 22:27:33.603549,view,Palm Jumeirah,1309178
134,338,2025-12-24 22:27:34.726781,view,JVC,876794
134,343,2025-12-25 22:27:33.501559,view,JVC,1282877
134,723,2025-12-26 22:27:32.733847,view,Palm Jumeirah,1969793
135,155,2025-11-29 22:27:35.831564,view,Downtown Dubai,1729787
135,735,2025-12-02 22:27:33.564660,view,Business Bay,1112181
135,309,2025-12-02 22:27:37.398619,view,Palm Jumeirah,837913
135,419,2025-12-03 22:27:33.018245,view,Downtown Dubai,1662189
135,658,2025-12-06 22:27:34.380201,view,Business Bay,642980
135,3,2025-12-08 22:27:37.136251,view,Downtown Dubai,1450162
135,750,2025-12-11 22:27:32.939586,contact_agent,Palm Jumeirah,1894316
135,802,2025-12-11 22:27:36.558079,view,JVC,1301955
135,321,2025-12-14 22:27:33.829898,view,Downtown Dubai,1199539
135,738,2025-12-17 22:27:35.492085,view,JVC,639227
135,338,2025-12-20 22:27:37.531238,view,JVC,876794
135,274,2025-12-22 22:27:32.046730,view,Palm Jumeirah,1361069
135,711,2025-12-23 22:27:33.281284,view,Marina,1607810
135,986,2025-12-24 22:27:32.556733,view,Marina,1277567
135,113,2025-12-24 22:27:32.907836,view,Palm Jumeirah,1309178
135,102,2025-12-24 22:27:37.772602,view,Marina,975595
135,453,2025-12-25 22:27:31.792106,shortlist,Marina,1538336
136,802,2025-11-28 22:27:32.094821,view,JVC,1301955
136,655,2025-11-29 22:27:33.643839,view,Palm Jumeirah,1262371
136,583,2025-11-30 22:27:34.631909,view,Palm Jumeirah,618581
136,137,2025-11-30 22:27:36.416141,view,JVC,773146
136,775,2025-12-04 22:27:35.523435,view,Palm Jumeirah,1142762
136,62,2025-12-06 22:27:34.568462,view,Marina,808449
136,811,2025-12-07 22:27:36.916072,view,Marina,637686
136,561,2025-12-09 22:27:34.631909,view,JVC,1167540
136,157,2025-12-10 22:27:33.735638,view,Palm Jumeirah,1825569
136,221,2025-12-10 22:27:34.285406,view,Business Bay,1869277
136,425,2025-12-10 22:27:35.334447,view,Marina,625438
136,849,2025-12-11 22:27:32.015066,view,Palm Jumeirah,578077
136,320,2025-12-11 22:27:36.979040,view,JVC,1248736
136,677,2025-12-13 22:27:33.612454,view,Downtown Dubai,1098506
136,330,2025-12-15 22:27:33.462424,view,JVC,1833572
136,86,2025-12-16 22:27:33.391650,contact_agent,Marina,1653224
136,186,2025-12-17 22:27:31.831834,view,Business Bay,588668
136,677,2025-12-18 22:27:33.423343,view,Downtown Dubai,1098506
136,788,2025-12-20 22:27:32.031021,view,Downtown Dubai,1425779
136,240,2025-12-20 22:27:35.163349,view,Business Bay,692512
136,419,2025-12-21 22:27:37.709313,view,Downtown Dubai,1662189
136,418,2025-12-22 22:27:34.769822,view,JVC,1972178
136,749,2025-12-22 22:27:35.650122,view,Marina,979083
136,99,2025-12-22 22:27:37.531238,view,Business Bay,943316
136,173,2025-12-23 22:27:33.485903,view,Palm Jumeirah,1504001
136,25,2025-12-23 22:27:34.726781,view,Downtown Dubai,1275158
136,28,2025-12-24 22:27:34.864304,view,Marina,1416383
136,991,2025-12-25 22:27:36.463705,view,Downtown Dubai,780833
136,686,2025-12-27 22:27:33.407634,view,Marina,624932
136,983,2025-12-27 22:27:37.486564,view,Business Bay,1414565
137,921,2025-11-28 22:27:33.180712,view,Downtown Dubai,592036
137,334,2025-11-29 22:27:34.616250,view,JVC,1328791
137,627,2025-11-29 22:27:34.943153,view,JVC,1415113
137,899,2025-11-30 22:27:34.663539,view,Downtown Dubai,763625
137,67,2025-11-30 22:27:35.429279,view,Palm Jumeirah,1356047
137,45,2025-12-01 22:27:34.743408,contact_agent,JVC,739968
137,479,2025-12-02 22:27:34.003657,view,Marina,1692097
137,923,2025-12-04 22:27:33.249970,view,Palm Jumeirah,781696
137,648,2025-12-05 22:27:35.449245,view,Marina,1052439
137,115,2025-12-08 22:27:36.731523,view,Downtown Dubai,1221037
137,922,2025-12-10 22:27:31.775633,view,JVC,1353392
137,597,2025-12-10 22:27:35.728604,view,Palm Jumeirah,1858311
137,311,2025-12-12 22:27:34.239173,view,Palm Jumeirah,828821
137,527,2025-12-15 22:27:32.473967,view,Downtown Dubai,1337393
137,788,2025-12-17 22:27:31.967677,view,Downtown Dubai,1425779
137,240,2025-12-20 22:27:36.994837,view,Business Bay,692512
137,381,2025-12-22 22:27:33.782751,view,Palm Jumeirah,1692931
137,254,2025-12-23 22:27:33.564660,view,JVC,1701838
137,597,2025-12-23 22:27:35.618659,shortlist,Palm Jumeirah,1858311
137,368,2025-12-27 22:27:33.659495,view,Business Bay,626060
138,581,2025-11-28 22:27:34.584161,view,Downtown Dubai,791464
138,56,2025-11-29 22:27:34.711013,view,Palm Jumeirah,1527557
138,556,2025-11-30 22:27:36.526439,view,Business Bay,785622
138,960,2025-11-30 22:27:36.994837,view,Business Bay,1594409
138,455,2025-12-01 22:27:37.329450,view,Business Bay,1668932
138,771,2025-12-02 22:27:33.628134,view,Downtown Dubai,1661068
138,855,2025-12-05 22:27:32.986864,view,JVC,1101891
138,495,2025-12-07 22:27:33.612454,view,Business Bay,1154224
138,479,2025-12-09 22:27:31.828738,view,Marina,1692097
138,640,2025-12-11 22:27:35.555661,view,Business Bay,1947947
138,801,2025-12-12 22:27:35.100507,view,Business Bay,1186268
138,890,2025-12-12 22:27:37.547888,view,Downtown Dubai,1523920
138,583,2025-12-14 22:27:36.432216,view,Palm Jumeirah,618581
138,900,2025-12-20 22:27:33.439002,view,Palm Jumeirah,1342840
138,227,2025-12-20 22:27:34.864304,shortlist,Downtown Dubai,1842057
138,925,2025-12-22 22:27:32.316442,view,Downtown Dubai,1690456
138,817,2025-12-25 22:27:37.486564,view,Business Bay,549976
138,769,2025-12-26 22:27:34.019313,view,JVC,1301849
138,708,2025-12-26 22:27:36.668888,view,Downtown Dubai,1247852
138,795,2025-12-27 22:27:32.507474,view,JVC,1874073
139,301,2025-11-30 22:27:34.285406,shortlist,JVC,1173218
139,802,2025-12-01 22:27:32.332195,view,JVC,1301955
